ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,All Saints' Day,All Saints' Day_lower,All Saints' Day_upper,Ascension Day,Ascension Day_lower,Ascension Day_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Christmas Eve,Christmas Eve_lower,Christmas Eve_upper,Easter Monday,Easter Monday_lower,Easter Monday_upper,Easter Sunday,Easter Sunday_lower,Easter Sunday_upper,Epiphany,Epiphany_lower,Epiphany_upper,Good Friday,Good Friday_lower,Good Friday_upper,Independence Day,Independence Day_lower,Independence Day_upper,May Day,May Day_lower,May Day_upper,Midsummer Day,Midsummer Day_lower,Midsummer Day_upper,Midsummer Eve,Midsummer Eve_lower,Midsummer Eve_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,Second Day of Christmas,Second Day of Christmas_lower,Second Day of Christmas_upper,Whit Sunday,Whit Sunday_lower,Whit Sunday_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-05-20 21:00:00,171.26856671959513,0.0,203.0,171.26856671959513,171.26856671959513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-84.00371930467601,-84.00371930467601,-84.00371930467601,-99.54895185278698,-99.54895185278698,-99.54895185278698,0.0,0.0,0.0,15.545232548110961,15.545232548110961,15.545232548110961,0.0,0.0,0.0,87.0
2024-05-20 22:00:00,171.27566742052824,0.0,195.0,171.27566742052824,171.27566742052824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.84718242233184,-79.84718242233184,-79.84718242233184,-94.97066443829307,-94.97066443829307,-94.97066443829307,0.0,0.0,0.0,15.123482015961235,15.123482015961235,15.123482015961235,0.0,0.0,0.0,91.0
2024-05-20 23:00:00,171.28276812146134,0.0,211.0,171.28276812146134,171.28276812146134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.69804918887691,-75.69804918887691,-75.69804918887691,-90.2488560216833,-90.2488560216833,-90.2488560216833,0.0,0.0,0.0,14.55080683280638,14.55080683280638,14.55080683280638,0.0,0.0,0.0,96.0
2024-05-21 00:00:00,171.28986882239442,0.0,213.0,171.28986882239442,171.28986882239442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-76.81706868262616,-76.81706868262616,-76.81706868262616,-90.66322771994568,-90.66322771994568,-90.66322771994568,0.0,0.0,0.0,13.846159037319534,13.846159037319534,13.846159037319534,0.0,0.0,0.0,94.0
2024-05-21 01:00:00,171.29696952332756,0.0,198.0,171.29696952332756,171.29696952332756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82.4963042403614,-82.4963042403614,-82.4963042403614,-95.52585796862205,-95.52585796862205,-95.52585796862205,0.0,0.0,0.0,13.029553728260664,13.029553728260664,13.029553728260664,0.0,0.0,0.0,89.0
2024-05-21 02:00:00,171.30407022426064,0.0,202.0,171.30407022426064,171.30407022426064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.10014479868617,-88.10014479868617,-88.10014479868617,-100.22193903423981,-100.22193903423981,-100.22193903423981,0.0,0.0,0.0,12.121794235553638,12.121794235553638,12.121794235553638,0.0,0.0,0.0,83.0
2024-05-21 03:00:00,171.31117092519375,0.0,198.0,171.31117092519375,171.31117092519375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-87.85227422757242,-87.85227422757242,-87.85227422757242,-98.99646545238116,-98.99646545238116,-98.99646545238116,0.0,0.0,0.0,11.144191224808733,11.144191224808733,11.144191224808733,0.0,0.0,0.0,83.0
2024-05-21 04:00:00,171.31827162612686,0.0,207.0,171.31827162612686,171.31827162612686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-76.49722310442608,-76.49722310442608,-76.49722310442608,-86.61550242435041,-86.61550242435041,-86.61550242435041,0.0,0.0,0.0,10.118279319924332,10.118279319924332,10.118279319924332,0.0,0.0,0.0,95.0
2024-05-21 05:00:00,171.32537232705994,9.0,230.0,171.32537232705994,171.32537232705994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.440296317380245,-50.440296317380245,-50.440296317380245,-59.50583115688161,-59.50583115688161,-59.50583115688161,0.0,0.0,0.0,9.06553483950137,9.06553483950137,9.06553483950137,0.0,0.0,0.0,121.0
2024-05-21 06:00:00,171.33247302799305,61.0,273.0,171.33247302799305,171.33247302799305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.644974801286764,-9.644974801286764,-9.644974801286764,-17.652073001285775,-17.652073001285775,-17.652073001285775,0.0,0.0,0.0,8.00709819999901,8.00709819999901,8.00709819999901,0.0,0.0,0.0,162.0
